"@timestamp","process.parent.executable","process.parent.command_line","process.executable","process.command_line","process.pid","file.path","Target.process.executable","Target.process.pid","source.ip","destination.ip","dns.question.name","dll.path","registry.path","event.action"
"Jun 1, 2026 @ 14:21:18.247","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\cnfnot32.exe\MitigationOptions",modification
"Jun 1, 2026 @ 14:21:18.247","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\scanost.exe\MitigationOptions",modification
"Jun 1, 2026 @ 14:21:18.248","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\scanpst.exe\MitigationOptions",modification
"Jun 1, 2026 @ 14:21:18.291","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","C:\Program Files\Microsoft Office\root\VFS\Common AppData\Microsoft Help\MS.ONENOTE.16.1033.hxn","-","-","-","-","-","-","-",overwrite
"Jun 1, 2026 @ 14:21:18.293","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","C:\Program Files\Microsoft Office\root\VFS\Common AppData\Microsoft Help\nslist.hxl","-","-","-","-","-","-","-",overwrite
"Jun 1, 2026 @ 14:21:18.303","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\onenote.exe\MitigationOptions",modification
"Jun 1, 2026 @ 14:21:18.303","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\onenotem.exe\MitigationOptions",modification
"Jun 1, 2026 @ 14:21:18.358","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","C:\Program Files\Microsoft Office\root\VFS\Common AppData\Microsoft Help\MS.GRAPH.16.1033.hxn","-","-","-","-","-","-","-",overwrite
"Jun 1, 2026 @ 14:21:18.360","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","C:\Program Files\Microsoft Office\root\VFS\Common AppData\Microsoft Help\MS.SETLANG.16.1033.hxn","-","-","-","-","-","-","-",overwrite
"Jun 1, 2026 @ 14:21:18.362","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","C:\Program Files\Microsoft Office\root\VFS\Common AppData\Microsoft Help\nslist.hxl","-","-","-","-","-","-","-",overwrite
"Jun 1, 2026 @ 14:21:18.364","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","C:\Program Files\Microsoft Office\root\VFS\Common AppData\Microsoft Help\nslist.hxl","-","-","-","-","-","-","-",overwrite
"Jun 1, 2026 @ 14:21:18.400","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{E7339A62-0E31-4A5E-BA3D-F2FEDFBF8BE5}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.400","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{E7339A62-0E31-4A5E-BA3D-F2FEDFBF8BE5}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.402","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{9203C2CB-1DC1-482D-967E-597AFF270F0D}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.402","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{9203C2CB-1DC1-482D-967E-597AFF270F0D}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.408","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{9F9C4924-C3F3-4459-A396-9E9E0D8B83D1}\TreatAs\",modification
"Jun 1, 2026 @ 14:21:18.410","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{BDEADEF2-C265-11D0-BCED-00A0C90AB50F}\TreatAs\",modification
"Jun 1, 2026 @ 14:21:18.418","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{62B4D041-4667-40B6-BB50-4BC0A5043A73}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.421","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{3FD37ABB-F90A-4DE5-AA38-179629E64C2F}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.421","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{3FD37ABB-F90A-4DE5-AA38-179629E64C2F}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.430","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{BDEADEF5-C265-11D0-BCED-00A0C90AB50F}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.431","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{BDEADEF5-C265-11D0-BCED-00A0C90AB50F}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.433","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{BDEADEF4-C265-11D0-BCED-00A0C90AB50F}\TreatAs\",modification
"Jun 1, 2026 @ 14:21:18.439","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{9ED13477-E909-45BC-BADC-2106D04D6BD7}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.439","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{9ED13477-E909-45BC-BADC-2106D04D6BD7}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.445","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{3B0BD075-929C-4E52-AAD1-458C81A10B24}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.445","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{3B0BD075-929C-4E52-AAD1-458C81A10B24}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.451","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{9800F18F-3D86-4744-A7D0-540989C86D7B}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.451","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{9800F18F-3D86-4744-A7D0-540989C86D7B}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.457","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{E18FEC31-2EA1-49A2-A7A6-902DC0D1FF05}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.458","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{E18FEC31-2EA1-49A2-A7A6-902DC0D1FF05}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.458","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{E18FEC31-2EA1-49A2-A7A6-902DC0D1FF05}\InprocServer32\InprocServer32",modification
"Jun 1, 2026 @ 14:21:18.474","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{10336656-40D7-4530-BCC0-86CD3D77D25F}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.474","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{10336656-40D7-4530-BCC0-86CD3D77D25F}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.486","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{31D09BA0-12F5-4CCE-BE8A-2923E76605DA}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.486","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{31D09BA0-12F5-4CCE-BE8A-2923E76605DA}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.488","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\TypeLib\{EE9CFA8C-F997-4221-BE2F-85A5F603218F}\1.0\0\win32\",modification
"Jun 1, 2026 @ 14:21:18.495","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{5504BE45-A83B-4808-900A-3A5C36E7F77A}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.495","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{5504BE45-A83B-4808-900A-3A5C36E7F77A}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.497","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{42089D2D-912D-4018-9087-2B87803E93FB}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.498","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{42089D2D-912D-4018-9087-2B87803E93FB}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.501","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{83C25742-A9F7-49FB-9138-434302C88D07}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.501","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{83C25742-A9F7-49FB-9138-434302C88D07}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.503","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{5C615ED6-4F9F-48BE-8D84-17409196DE36}\InProcServer32\",modification
"Jun 1, 2026 @ 14:21:18.503","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{5C615ED6-4F9F-48BE-8D84-17409196DE36}\InProcServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.503","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{EFBD9A69-66AF-4D44-BB36-D477E5014216}\InProcServer32\",modification
"Jun 1, 2026 @ 14:21:18.504","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{EFBD9A69-66AF-4D44-BB36-D477E5014216}\InProcServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.536","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{E3956DCF-D1C7-4375-AAAA-22FF8191C479}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.536","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{E3956DCF-D1C7-4375-AAAA-22FF8191C479}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.537","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{33154C99-BF49-443D-A73C-303A23ABBE97}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.537","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{33154C99-BF49-443D-A73C-303A23ABBE97}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.538","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{01BE4CFB-129A-452B-A209-F9D40B3B84A5}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.539","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{01BE4CFB-129A-452B-A209-F9D40B3B84A5}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.539","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{5383EF74-273B-4278-AB0C-CDAA9FD5369E}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.540","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{5383EF74-273B-4278-AB0C-CDAA9FD5369E}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.541","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{5985FC23-2588-4D9A-B38B-7E7AFFAB3155}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.541","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{5985FC23-2588-4D9A-B38B-7E7AFFAB3155}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.542","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{C41662BB-1FA0-4CE0-8DC5-9B7F8279FF97}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.542","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{C41662BB-1FA0-4CE0-8DC5-9B7F8279FF97}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.543","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{72B66649-3DBF-429F-BD6F-7774A9784B78}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.543","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{72B66649-3DBF-429F-BD6F-7774A9784B78}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.544","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{35C5242B-7455-4F9C-962B-369EA43ED6F3}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.544","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{35C5242B-7455-4F9C-962B-369EA43ED6F3}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.545","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{AFE9E2F0-5BBA-4169-A33B-EE3727AC3482}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.545","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{AFE9E2F0-5BBA-4169-A33B-EE3727AC3482}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.546","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{355822FC-86F1-4BE8-B5F0-A33736789641}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.546","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{355822FC-86F1-4BE8-B5F0-A33736789641}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.547","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\TypeLib\{2DF8D04C-5BFA-101B-BDE5-00AA0044DE52}\2.7\0\win32\",modification
"Jun 1, 2026 @ 14:21:18.548","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{02BCC737-B171-4746-94C9-0D8A0B2C0089}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.549","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{02BCC737-B171-4746-94C9-0D8A0B2C0089}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.554","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{807583E5-5146-11D5-A672-00B0D022E945}\InprocServer32\",modification
"Jun 1, 2026 @ 14:21:18.555","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","-","-","-","-","-","-","-","HKLM\SOFTWARE\Classes\WOW6432Node\CLSID\{807583E5-5146-11D5-A672-00B0D022E945}\InprocServer32\ThreadingModel",modification
"Jun 1, 2026 @ 14:21:18.566","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","C:\Program Files\Microsoft Office\root\VFS\Common AppData\Microsoft Help\MS.LYNC.16.1033.hxn","-","-","-","-","-","-","-",overwrite
"Jun 1, 2026 @ 14:21:18.568","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","C:\Program Files\Microsoft Office\root\VFS\Common AppData\Microsoft Help\MS.LYNC_BASIC.16.1033.hxn","-","-","-","-","-","-","-",overwrite
"Jun 1, 2026 @ 14:21:18.570","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","C:\Program Files\Microsoft Office\root\VFS\Common AppData\Microsoft Help\MS.LYNC_ONLINE.16.1033.hxn","-","-","-","-","-","-","-",overwrite
"Jun 1, 2026 @ 14:21:18.571","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","C:\Program Files\Microsoft Office\root\VFS\Common AppData\Microsoft Help\MS.SKYPEFB.16.1033.hxn","-","-","-","-","-","-","-",overwrite
"Jun 1, 2026 @ 14:21:18.573","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","C:\Program Files\Microsoft Office\root\VFS\Common AppData\Microsoft Help\MS.SKYPEFB_BASIC.16.1033.hxn","-","-","-","-","-","-","-",overwrite
"Jun 1, 2026 @ 14:21:18.575","-","-","C:\Program Files\Microsoft Office\root\Integration\Integrator.exe","-","17,008","C:\Program Files\Microsoft Office\root\VFS\Common AppData\Microsoft Help\MS.SKYPEFB_ONLINE.16.1033.hxn","-","-","-","-","-","-","-",overwrite
